HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
12.25,1892,15.0,10.7,75.0,4.1,1302.0,651.0,41.78,125.0,72.0,36,10,12,3,2,10,Partial Loss
12.25,3822,1.9292604501607715,23.8,144.0,6.0,2343.0,636.0,58.59,121.0,82.0,44,19,20,3,5,17,Partial Loss
12.25,1784,15.924000000000001,16.8102,100.22,4.76,416.15,480.78940000000006,73.15,87.66,68.0,36,6,9,3,4,6,Partial Loss
12.25,2002,9.318,19.1818,123.25,3.53,1058.5,620.7995000000001,61.6,112.19,68.0,43,10,13,4,6,7,Partial Loss
12.25,1665,4.081632653061225,8.5,121.0,3.3,745.0,554.0,29.36,106.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1899,6.018,14.0128,127.5,3.63,1022.2,602.0303,51.12,108.77,68.0,42,10,13,4,6,7,Partial Loss
12.25,1567,2.8846153846153846,20.2,110.0,4.1,1050.0,548.0,72.92,105.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,1829,5.052,13.3276,134.8,3.04,906.25,604.9493,56.72,108.73,68.0,40,8,12,3,5,7,Partial Loss
12.25,3522,4.878048780487805,4.4,150.0,8.9,2550.0,685.0,73.99,130.0,76.0,44,15,22,4,6,14,Partial Loss
12.25,1815,6.618,8.0872,82.56,2.81,413.25,483.4311000000001,75.86,87.26,68.0,36,6,9,3,4,6,Partial Loss
12.25,1742,8.0,10.5,108.0,2.2,1090.0,544.0,65.04,104.0,68.0,40,10,13,3,4,8,Partial Loss
8.5,2898,15.792,17.8266,245.25,3.8627999999999996,2698.45,491.35620000000006,51.96,99.89,80.0,36,21,19,5,7,16,Partial Loss
12.25,3436,3.0927835051546393,10.3,175.0,8.5,3026.0,748.0,77.91,142.0,76.0,44,16,26,5,7,14,Partial Loss
17.5,1895,3.7037037037037037,7.5,67.0,3.1,833.0,612.0,66.47,116.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,3393,2.4096385542168677,13.5,183.0,8.6,2867.0,752.0,49.24,142.0,76.0,43,14,22,5,7,14,Partial Loss
8.5,2814,7.638,20.096999999999998,248.82999999999998,3.8331999999999997,2591.15,488.71450000000004,51.04,106.84,80.0,36,21,19,5,7,16,Partial Loss
12.25,3897,2.678571428571429,25.1,146.0,6.2,2361.0,635.0,53.19,120.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,2128,1.1406844106463878,16.9,91.0,2.3,2711.0,492.0,54.54,94.0,70.0,41,12,14,4,5,8,Partial Loss
17.5,1020,5.769230769230769,22.6,92.0,2.2,2297.0,829.0,64.01,142.0,78.0,40,10,17,5,7,16,Partial Loss
12.25,1706,3.468208092485549,12.5,106.0,2.5,1085.0,545.0,70.26,104.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1635,4.195804195804196,7.2,123.0,3.7,675.0,556.0,61.72,106.0,72.0,44,11,18,3,4,11,Partial Loss
6.125,2903,2.214022140221402,8.0,170.0,0.1,1815.0,210.0,43.15,47.0,75.0,44,16,19,3,4,12,Partial Loss
6.125,3045,10.526315789473683,2.1,201.0,3.2,2073.0,217.0,45.1,48.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1752,18.75,9.1,110.0,2.5,1095.0,547.0,66.7,105.0,68.0,40,10,13,3,4,8,Partial Loss
8.5,2786,2.418,9.3984,167.84,4.5,1081.7,388.3299,61.41,81.16,73.0,35,9,11,3,4,10,Partial Loss
8.5,2801,7.7459999999999996,17.6384,264.24,3.9589999999999996,2920.3,530.9816999999999,48.45,115.46,80.0,36,16,15,4,6,16,Partial Loss
12.25,2745,4.545454545454546,35.0,131.0,6.0,2050.0,654.0,53.43,124.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3662,2.9411764705882355,28.1,153.0,5.9,1864.0,547.0,50.31,104.0,80.0,43,17,20,5,7,17,Partial Loss
12.25,1549,3.947368421052632,13.5,108.0,4.5,924.0,499.0,65.0,96.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,1724,5.766,9.8406,103.5,1.76,1306.45,483.4311000000001,51.56,94.31,68.0,40,7,11,3,5,7,Partial Loss
12.25,1909,6.294,11.0954,141.73,1.41,1059.85,608.9878,51.39,110.04,68.0,42,10,13,4,6,7,Partial Loss
8.5,2757,6.497999999999999,9.2556,152.74,3.92,1010.65,375.1214,51.93,78.51,74.0,36,10,12,3,4,11,Partial Loss
12.25,1689,7.228915662650602,12.8,114.0,2.6,1084.0,543.0,57.31,104.0,68.0,41,10,13,3,4,8,Partial Loss
17.5,1721,4.615384615384615,11.4,122.0,4.9,1571.0,675.0,53.51,121.0,78.0,42,14,20,5,7,15,Partial Loss
6.125,2772,5.172413793103448,6.7,196.0,0.0,1892.0,243.0,65.19,54.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3705,4.878048780487805,15.3,150.0,6.2,1870.0,557.0,44.29,105.0,82.0,46,20,23,5,7,17,Partial Loss
12.25,1778,6.8181818181818175,1.7,77.0,3.9,1048.0,499.0,50.6,96.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,2688,3.468208092485549,35.9,115.0,5.8,2048.0,646.0,56.19,122.0,74.0,44,15,25,5,7,10,Partial Loss
17.5,1704,6.185567010309279,10.6,123.0,5.2,1580.0,680.0,62.81,121.0,78.0,42,14,20,5,7,15,Partial Loss
12.25,3273,3.278688524590164,31.4,128.0,7.5,2157.0,656.0,59.73,124.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,2072,1.026,22.143,126.2,3.51,1218.0,631.3663,59.68,114.26,68.0,42,10,13,4,6,7,Partial Loss
12.25,3463,2.18978102189781,15.3,161.0,8.5,2680.0,705.0,64.8,134.0,76.0,44,16,24,5,7,14,Partial Loss
12.25,1775,8.334,12.144,100.41,4.81,397.3,486.07280000000003,76.1,88.2,68.0,34,6,5,3,4,6,Partial Loss
12.25,2103,0.96,11.2,78.0,2.2,2649.0,494.0,53.61,95.0,70.0,40,11,14,4,5,8,Partial Loss
12.25,1888,3.9419999999999997,13.3826,111.73,3.38,1049.8,610.2327,52.3,110.99,68.0,40,8,12,3,5,7,Partial Loss
12.25,3394,3.0456852791878175,13.2,183.0,8.6,2878.0,754.0,49.28,143.0,76.0,43,14,22,5,7,14,Partial Loss
6.125,2949,10.714285714285715,2.3,220.0,3.1,2264.0,224.0,46.01,50.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,2120,1.1811023622047245,12.2,69.0,2.4,2621.0,489.0,52.58,93.0,70.0,40,12,14,4,5,8,Partial Loss
12.25,3325,2.3715415019762847,36.8,130.0,7.3,2131.0,651.0,43.96,123.0,76.0,43,15,22,5,7,13,Partial Loss
6.125,3014,13.636363636363635,11.2,211.0,3.5,2194.0,223.0,46.23,50.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1912,5.136,7.315,142.84,3.07,958.45,602.3076,53.29,110.39,68.0,42,10,13,4,6,7,Partial Loss
12.25,3492,4.225352112676057,8.7,145.0,8.9,2740.0,713.0,65.61,135.0,76.0,44,15,22,4,6,14,Partial Loss
12.25,1645,6.8181818181818175,6.6,123.0,3.7,842.0,617.0,61.05,118.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1778,6.451612903225806,2.5,116.0,2.2,1094.0,550.0,63.38,105.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,2024,1.1580000000000001,22.290399999999998,137.81,3.68,1026.6,610.2327,57.03,110.46,68.0,43,10,13,4,6,7,Partial Loss
8.5,2821,10.812,17.0192,248.55,3.8258,2605.6499999999996,488.71450000000004,49.83,105.35,80.0,36,21,19,5,7,16,Partial Loss
8.5,2822,13.668,18.9486,246.82,3.8776,2657.85,486.07280000000003,50.16,105.7,80.0,36,21,19,5,7,16,Partial Loss
12.25,1581,4.081632653061225,27.3,104.0,2.6,1045.0,549.0,65.39,105.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,3878,1.0600706713780919,17.6,149.0,5.7,2360.0,644.0,72.0,122.0,82.0,44,21,20,3,5,17,Partial Loss
6.125,2982,5.607476635514019,6.5,218.0,3.3,2139.0,226.0,45.11,50.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1599,4.368,11.2526,107.67,1.2,361.05,285.3036,50.61,56.15,68.0,40,6,9,2,3,7,Partial Loss
6.125,2917,4.3478260869565215,5.0,218.0,2.9,2029.0,226.0,44.99,50.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3449,2.459016393442623,13.4,185.0,8.9,2772.0,705.0,66.29,134.0,76.0,44,16,26,5,7,14,Partial Loss
12.25,2076,1.3986013986013985,13.4,91.0,2.5,2704.0,491.0,51.07,94.0,70.0,41,12,16,5,6,8,Partial Loss
6.125,2819,1.840490797546012,14.8,178.0,0.0,1973.0,220.0,39.94,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1801,9.23076923076923,9.2,99.0,3.4,1381.0,598.0,35.97,114.0,72.0,35,8,10,3,4,10,Partial Loss
26.0,62,9.375,2.3,63.0,4.0,1084.0,745.0,54.98,127.0,67.0,57,7,28,10,12,6,Partial Loss
12.25,1666,5.882352941176471,5.6,107.0,2.3,1046.0,538.0,67.31,103.0,68.0,41,10,13,3,4,8,Partial Loss
17.5,1528,0.3500583430571762,6.6,140.0,0.0,1353.0,611.0,53.45,109.0,75.0,42,13,17,3,5,11,Partial Loss
12.25,3613,1.9607843137254901,27.1,124.0,5.9,2573.0,661.0,67.77,125.0,76.0,43,14,21,3,5,12,Partial Loss
12.25,3739,3.3333333333333335,23.6,146.0,6.4,2171.0,603.0,48.28,114.0,82.0,46,20,23,5,7,17,Partial Loss
12.25,3759,0.7702182284980744,26.0,139.0,5.6,2481.0,648.0,56.27,123.0,82.0,46,21,23,3,5,17,Partial Loss
8.5,2889,18.18,18.9244,247.38,3.9219999999999997,2715.85,488.71450000000004,50.88,97.93,80.0,36,21,19,5,7,16,Partial Loss
6.125,2991,5.405405405405405,3.9,216.0,2.8,2121.0,232.0,46.03,52.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3252,6.8181818181818175,32.1,130.0,7.8,2114.0,653.0,59.55,124.0,76.0,44,16,22,5,7,12,Partial Loss
6.125,2890,8.0,3.8,204.0,3.0,1901.0,207.0,42.88,46.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3527,3.296703296703297,6.6,151.0,9.0,2587.0,684.0,72.75,130.0,76.0,44,15,22,4,6,14,Partial Loss
8.5,2733,2.898,7.513,169.81,3.81,1215.1,385.6882,54.43,81.05,75.0,36,11,12,3,4,12,Partial Loss
12.25,1799,4.068,8.995800000000001,112.99,3.2,874.35,586.4574000000001,59.47,113.19,68.0,41,8,12,3,5,7,Partial Loss
12.25,3784,1.8518518518518519,16.1,134.0,5.9,2344.0,632.0,64.28,120.0,82.0,46,21,23,3,5,17,Partial Loss
8.5,2830,16.578,18.073,252.25,3.9516,2610.0,499.2813,50.12,108.23,80.0,36,21,19,5,7,16,Partial Loss
12.25,1647,7.6923076923076925,5.7,111.0,2.3,1063.0,546.0,66.02,105.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,1810,5.82,5.291,82.52,2.88,392.95,483.4311000000001,78.73,87.73,68.0,36,6,9,3,4,6,Partial Loss
12.25,2081,1.152,23.2738,122.28,3.56,1017.9,581.1740000000001,56.16,111.0,68.0,42,10,13,4,6,7,Partial Loss
6.125,3058,3.726708074534161,11.9,179.0,0.0,2019.0,222.0,45.71,50.0,75.0,45,16,19,3,4,12,Partial Loss
17.5,1032,7.6923076923076925,31.4,105.0,4.2,2208.0,804.0,70.85,137.0,78.0,40,10,17,5,7,16,Partial Loss
12.25,1661,7.0588235294117645,9.7,121.0,3.6,837.0,598.0,33.48,114.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1614,4.838709677419355,20.5,113.0,2.5,1061.0,554.0,71.59,106.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,3504,3.726708074534161,7.6,167.0,9.2,2770.0,715.0,67.38,135.0,76.0,44,15,22,4,6,14,Partial Loss
6.125,3034,9.67741935483871,3.2,204.0,2.8,1976.0,216.0,44.31,48.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3671,2.654867256637168,18.9,151.0,5.5,1845.0,553.0,41.18,105.0,80.0,43,17,20,5,7,17,Partial Loss
17.5,1877,4.511278195488722,12.6,114.0,3.7,1255.0,633.0,54.31,120.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,3711,1.6304347826086958,21.4,150.0,5.8,1900.0,560.0,45.39,106.0,82.0,46,20,23,5,7,17,Partial Loss
12.25,1681,6.66,12.661,78.05,4.38,104.4,343.42100000000005,50.64,62.97,68.0,32,6,4,3,4,6,Partial Loss
12.25,1840,12.5,9.5,92.0,4.2,1637.0,655.0,35.74,125.0,72.0,36,8,10,3,4,10,Partial Loss
12.25,1850,4.422,6.5802000000000005,146.17,3.38,946.85,589.0991,72.0,107.27,68.0,40,8,12,3,5,7,Partial Loss
12.25,1731,13.188,9.548,85.24,1.97,610.45,594.3825,71.81,107.77,68.0,34,6,5,3,4,6,Partial Loss
12.25,1812,13.636363636363635,6.3,117.0,3.1,1622.0,654.0,36.37,125.0,72.0,35,8,10,3,4,10,Partial Loss
17.5,1028,24.0,28.5,98.0,4.9,2376.0,847.0,74.58,145.0,78.0,40,10,17,5,7,16,Partial Loss
12.25,1765,9.090909090909092,7.1,108.0,2.6,1108.0,553.0,57.17,106.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1625,4.838709677419355,7.0,122.0,4.2,522.0,497.0,59.41,95.0,72.0,44,11,18,3,4,11,Partial Loss
12.25,1739,9.912,9.9184,101.23,1.71,1257.5,510.6882,45.64,91.39,68.0,40,7,11,3,5,7,Partial Loss
12.25,1790,16.216216216216214,10.3,80.0,4.4,1418.0,593.0,57.48,114.0,72.0,35,8,10,3,4,10,Partial Loss
6.125,3049,18.181818181818183,1.4,210.0,3.3,2273.0,230.0,46.48,51.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,2709,2.1818181818181817,21.3,116.0,5.5,1860.0,605.0,55.24,115.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,1690,12.76595744680851,11.8,111.0,2.7,1087.0,544.0,55.72,104.0,68.0,41,10,13,3,4,8,Partial Loss
6.125,3020,17.142857142857142,5.4,181.0,3.2,1788.0,194.0,43.0,43.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3903,4.137931034482759,17.8,142.0,6.8,2387.0,638.0,60.07,121.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,3607,1.829268292682927,20.3,130.0,5.7,2578.0,666.0,67.0,126.0,76.0,43,14,21,3,5,12,Partial Loss
6.125,2858,6.976744186046512,4.7,201.0,2.8,2003.0,217.0,44.2,48.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,2705,2.3076923076923075,24.6,117.0,5.7,1856.0,608.0,50.32,115.0,74.0,44,15,25,5,7,10,Partial Loss
6.125,3024,5.084745762711864,8.4,182.0,0.0,2060.0,225.0,45.91,50.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3821,1.7699115044247788,22.8,145.0,6.0,2350.0,637.0,58.69,121.0,82.0,44,19,20,3,5,17,Partial Loss
6.125,2955,6.122448979591836,5.1,236.0,3.4,2480.0,243.0,48.09,54.0,75.0,44,16,19,3,4,12,Partial Loss
8.5,2901,11.898,16.4516,247.06,3.7518000000000002,2634.65,496.63960000000003,51.88,101.19,80.0,36,21,19,5,7,16,Partial Loss
12.25,2739,4.444444444444445,27.0,130.0,6.0,2070.0,650.0,53.48,123.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3293,3.3519553072625703,31.6,128.0,7.4,2180.0,650.0,37.25,123.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,1665,12.244897959183673,6.8,107.0,2.3,1032.0,531.0,66.55,102.0,68.0,41,10,13,3,4,8,Partial Loss
17.5,1564,3.3707865168539324,23.7,105.0,4.7,1423.0,588.0,56.18,105.0,75.0,42,13,17,3,5,11,Partial Loss
17.5,1937,11.320754716981133,5.0,116.0,4.3,856.0,738.0,47.64,140.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,1737,25.32,9.724,79.13,1.9,516.2,538.9068000000001,78.64,97.86,68.0,34,6,5,3,4,6,Partial Loss
12.25,1793,2.592,7.9898,114.04,2.67,875.15,585.6882,59.09,111.46,68.0,41,8,12,3,5,7,Partial Loss
17.5,1897,2.8436018957345968,7.7,68.0,3.1,752.0,603.0,69.24,114.0,75.0,36,9,12,2,3,12,Partial Loss
6.125,3040,12.5,1.3,196.0,3.2,2069.0,213.0,44.61,47.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1526,3.75,2.9,116.0,4.2,745.0,701.0,63.15,127.0,72.0,46,11,18,3,4,9,Partial Loss
12.25,2089,0.7320000000000001,21.8702,126.22,3.34,1145.5,634.008,64.91,115.59,68.0,42,10,13,4,6,7,Partial Loss
12.25,3755,1.5,13.0,118.0,9.4,2071.0,565.0,48.82,107.0,82.0,47,21,24,5,7,17,Partial Loss
17.5,1693,6.0,25.4,119.0,5.6,1689.0,731.0,37.43,131.0,78.0,42,14,20,5,7,15,Partial Loss
12.25,1789,22.22222222222222,9.9,77.0,4.7,1420.0,593.0,56.76,114.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,2078,1.0204081632653061,15.4,89.0,2.3,2686.0,492.0,54.59,94.0,70.0,41,12,16,5,6,8,Partial Loss
12.25,1833,17.647058823529413,8.5,92.0,3.3,1629.0,656.0,37.64,126.0,72.0,35,8,10,3,4,10,Partial Loss
17.5,1566,3.278688524590164,22.3,110.0,4.7,1472.0,603.0,41.78,108.0,75.0,42,13,17,3,5,11,Partial Loss
12.25,3781,2.643171806167401,17.9,137.0,5.8,2297.0,628.0,68.45,119.0,82.0,46,21,23,3,5,17,Partial Loss
12.25,1997,5.742,18.7176,122.61,3.63,1110.7,634.008,62.49,115.53,68.0,43,10,13,4,6,7,Partial Loss
8.5,2750,4.656000000000001,8.7456,179.36,3.72,916.4,367.1963,51.26,76.58,75.0,36,11,12,3,4,12,Partial Loss
12.25,3898,0.522,22.3806,235.26,4.95,2627.4,570.6072,57.0,108.95,83.0,40,16,14,4,5,22,Partial Loss
12.25,1837,4.2780000000000005,10.870199999999999,128.93,3.28,922.2,597.0242,58.64,108.59,68.0,40,8,12,3,5,7,Partial Loss
6.125,3026,6.315789473684211,7.3,187.0,0.0,2133.0,229.0,46.08,51.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1559,4.3478260869565215,20.7,109.0,4.1,1069.0,555.0,53.49,106.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,1589,3.821656050955414,13.6,110.0,2.1,1033.0,548.0,67.2,105.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,3804,1.2195121951219512,31.0,140.0,5.7,2336.0,633.0,57.38,120.0,82.0,45,20,21,3,5,17,Partial Loss
17.5,1909,3.3707865168539324,6.4,68.0,3.3,835.0,599.0,73.53,114.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,2058,1.086,20.7812,114.22,3.39,1083.1499999999999,628.7246,60.05,112.13,68.0,42,10,13,4,6,7,Partial Loss
8.5,2728,2.857142857142857,4.9,176.0,3.8,1985.0,500.0,47.72,99.0,79.0,41,15,18,3,4,15,Partial Loss
12.25,3666,1.2295081967213115,27.2,141.0,5.7,1908.0,554.0,53.18,105.0,80.0,43,17,20,5,7,17,Partial Loss
12.25,3609,2.0689655172413794,19.4,130.0,5.8,2561.0,664.0,72.65,126.0,76.0,43,14,21,3,5,12,Partial Loss
12.25,1792,11.1,10.9208,102.1,3.04,332.05,464.9392,80.96,77.84,68.0,36,6,9,3,4,6,Partial Loss
6.125,2825,3.0927835051546393,11.4,176.0,0.0,1998.0,218.0,40.19,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3254,7.407407407407407,39.8,130.0,7.9,2113.0,651.0,59.32,123.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,1642,5.714285714285714,9.5,123.0,4.2,824.0,612.0,59.82,117.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1813,15.0,7.0,117.0,3.3,1623.0,654.0,36.28,125.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1773,5.660377358490567,5.7,110.0,3.7,1021.0,522.0,70.75,100.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1799,5.882352941176471,4.6,115.0,2.4,1050.0,541.0,63.09,104.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3524,4.724409448818898,5.1,148.0,9.0,2554.0,685.0,74.15,130.0,76.0,44,15,22,4,6,14,Partial Loss
6.125,2876,2.586206896551724,10.6,161.0,0.0,1782.0,199.0,42.99,44.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,2093,0.920245398773006,9.9,91.0,2.2,2625.0,490.0,65.83,94.0,70.0,40,11,14,4,5,8,Partial Loss
8.5,2882,3.57,17.445999999999998,247.92000000000002,3.9442,2688.2999999999997,491.35620000000006,52.2,99.89,80.0,36,21,19,5,7,16,Partial Loss
26.0,69,35.294117647058826,3.2,67.0,4.1,1036.0,813.0,44.31,139.0,67.0,57,7,28,10,12,6,Partial Loss
12.25,3832,1.840490797546012,28.8,144.0,6.1,2324.0,640.0,57.28,121.0,82.0,44,19,20,3,5,17,Partial Loss
12.25,3316,2.1978021978021975,36.4,128.0,7.3,2157.0,655.0,41.51,124.0,76.0,44,16,22,5,7,12,Partial Loss
6.125,2945,16.216216216216214,4.4,222.0,3.3,2320.0,224.0,46.03,50.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1957,5.22,13.4826,136.86,2.0,1061.4,613.8056,62.08,108.59,68.0,42,10,13,4,6,7,Partial Loss
12.25,3429,3.75,11.8,175.0,8.7,2996.0,744.0,65.76,141.0,76.0,44,16,26,5,7,14,Partial Loss
17.5,1709,6.8181818181818175,4.4,123.0,5.1,1588.0,683.0,65.58,122.0,78.0,42,14,20,5,7,15,Partial Loss
12.25,2102,0.9404388714733543,7.3,59.0,2.0,2675.0,493.0,48.41,94.0,70.0,40,11,14,4,5,8,Partial Loss
12.25,1802,4.166666666666667,7.2,108.0,2.5,1117.0,564.0,67.09,108.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3879,8.450704225352114,23.9,142.0,6.8,2352.0,645.0,71.61,122.0,82.0,44,21,20,3,5,17,Partial Loss
12.25,1804,5.9405940594059405,8.9,111.0,3.6,1409.0,621.0,35.95,119.0,72.0,35,8,10,3,4,10,Partial Loss
6.125,2835,5.607476635514019,7.7,188.0,2.7,1951.0,211.0,43.92,47.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1746,7.752000000000001,5.4824,95.59,1.85,411.8,486.07280000000003,75.34,87.7,68.0,34,6,5,3,4,6,Partial Loss
17.5,1511,6.8181818181818175,27.5,101.0,6.1,1938.0,307.0,22.56,52.0,75.0,36,17,17,10,12,18,Partial Loss
12.25,1763,10.181999999999999,9.479800000000001,100.36,2.88,413.25,496.63960000000003,75.97,90.08,68.0,34,6,5,3,4,6,Partial Loss
12.25,3810,2.5316455696202533,25.3,147.0,6.2,2316.0,634.0,58.57,120.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,1730,4.362,9.2642,94.38,1.59,1174.5,515.1315000000001,48.1,98.26,68.0,40,7,11,3,5,7,Partial Loss
12.25,2692,3.2085561497326203,31.5,118.0,5.7,2047.0,648.0,59.19,123.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3532,2.1818181818181817,5.9,138.0,8.4,2588.0,672.0,54.79,127.0,76.0,43,15,23,4,6,13,Partial Loss
17.5,1932,18.181818181818183,7.4,120.0,4.3,851.0,737.0,51.13,140.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,3829,1.446,19.0916,231.5,5.04,2887.55,603.8157,53.39,117.07,83.0,40,18,17,6,5,21,Partial Loss
12.25,2070,1.044,23.2012,125.42,3.61,1220.9,634.008,59.74,115.93,68.0,42,10,13,4,6,7,Partial Loss
12.25,3392,2.4691358024691357,16.0,183.0,8.8,2870.0,751.0,49.08,142.0,76.0,43,14,22,5,7,14,Partial Loss
8.5,2920,11.562000000000001,17.5758,264.94,3.404,2672.35,544.1902,51.5,101.25,80.0,36,21,19,5,7,16,Partial Loss
6.125,2900,5.357142857142858,11.0,178.0,0.0,2017.0,220.0,43.89,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3573,2.479338842975207,2.0,154.0,8.5,2578.0,667.0,57.68,126.0,76.0,43,15,23,5,7,12,Partial Loss
8.5,2773,3.5280000000000005,3.5794,166.9,4.38,1028.05,385.6882,60.91,80.38,73.0,35,9,11,3,4,10,Partial Loss
12.25,2114,0.9404388714733543,12.2,88.0,2.2,2700.0,496.0,56.54,95.0,70.0,40,12,14,4,5,8,Partial Loss
8.5,2829,15.18,19.7736,250.73000000000002,4.0478,2668.0,496.63960000000003,50.25,109.72,80.0,36,21,19,5,7,16,Partial Loss
12.25,1951,15.318000000000001,14.949,128.13,3.84,1071.55,607.591,68.75,109.39,68.0,42,10,13,4,6,7,Partial Loss
17.5,1856,2.1739130434782608,19.5,145.0,4.0,1266.0,631.0,52.98,120.0,75.0,36,9,12,2,3,12,Partial Loss
8.5,2748,5.1240000000000006,8.2088,178.74,3.72,917.85,367.1963,50.46,76.26,75.0,36,11,12,3,4,12,Partial Loss
12.25,1683,6.25,7.3,117.0,3.7,840.0,577.0,47.17,111.0,72.0,45,12,20,4,6,11,Partial Loss
6.125,2859,10.714285714285715,5.6,199.0,2.9,2029.0,216.0,44.09,48.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1795,8.450704225352114,7.6,84.0,4.3,1423.0,596.0,62.02,114.0,72.0,35,8,10,3,4,10,Partial Loss
26.0,72,46.15384615384615,2.7,68.0,4.2,1113.0,803.0,44.27,137.0,67.0,57,7,28,10,12,6,Partial Loss
12.25,1900,5.513999999999999,14.7158,127.27,3.27,1022.25,602.3076,51.95,107.79,68.0,42,10,13,4,6,7,Partial Loss
17.5,1549,3.0927835051546393,14.8,75.0,4.6,1079.0,503.0,61.04,90.0,75.0,42,13,17,3,5,11,Partial Loss
6.125,2846,8.0,4.3,204.0,2.6,2049.0,219.0,44.86,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1768,7.146,11.875599999999999,100.34,4.35,394.4,491.35620000000006,76.27,88.63,68.0,34,6,5,3,4,6,Partial Loss
12.25,3911,1.7391304347826086,14.5,140.0,5.9,2371.0,644.0,74.27,122.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,1810,11.320754716981133,7.9,117.0,3.4,1629.0,656.0,36.4,126.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1744,5.555555555555555,7.2,115.0,2.1,1094.0,547.0,52.42,105.0,68.0,40,10,13,3,4,8,Partial Loss
6.125,2855,7.5,4.9,199.0,2.8,2030.0,215.0,44.27,48.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1585,3.550295857988166,20.0,108.0,2.4,1042.0,550.0,66.79,105.0,68.0,41,10,13,3,4,8,Partial Loss
6.125,3059,3.0,12.8,180.0,0.0,2012.0,222.0,45.66,50.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1762,4.806,12.540000000000001,115.38,2.06,698.9000000000001,544.1902,57.09,98.39,68.0,41,8,12,3,5,7,Partial Loss
8.5,2912,9.612,19.052,248.09000000000003,3.6556,2705.7,491.35620000000006,51.87,105.65,80.0,36,21,19,5,7,16,Partial Loss
12.25,1678,5.882352941176471,8.5,114.0,2.4,1100.0,553.0,59.64,106.0,68.0,41,10,13,3,4,8,Partial Loss
